type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;quality;rel_err_fixed_acidity;rel_err_volatile_acidity;rel_err_citric_acid;rel_err_residual_sugar;rel_err_chlorides;rel_err_free_sulfur_dioxide;rel_err_total_sulfur_dioxide;rel_err_density;rel_err_pH;rel_err_sulphates;rel_err_alcohol;rel_err_quality;rel_err;rnum
white;7.0000000000;0.1700000000;0.3600000000;6.4000000000;0.0550000000;42.0000000000;123.0000000000;0.9931800000;3.1100000000;0.5000000000;11.0000000000;8;0.683136;0.499395;0.129385;0.175615;0.018838;0.376288;0.063144;0.001525;0.033660;0.058645;0.048335;0;2.087966;136
red;7.1000000000;0.6600000000;0.0000000000;2.4000000000;0.0520000000;6.0000000000;11.0000000000;0.9931800000;3.3500000000;0.6600000000;12.7000000000;7;0.369418;0.943524;1.000000;0.559144;0.072356;0.803387;0.904922;0.001525;0.040911;0.242587;0.210350;0;5.148124;432
white;7.3000000000;0.1500000000;0.4000000000;2.0000000000;0.0500000000;24.0000000000;92.0000000000;0.9932000000;3.1400000000;0.4500000000;10.5000000000;5;0.258017;0.558289;0.254872;0.632620;0.108034;0.213549;0.204802;0.001505;0.024339;0.152781;0.000683;0;2.409491;277
white;7.0000000000;0.2100000000;0.4200000000;5.3000000000;0.0370000000;36.0000000000;123.0000000000;0.9932100000;3.1400000000;0.5200000000;10.9000000000;6;0.683136;0.381605;0.317615;0.026443;0.339945;0.179675;0.063144;0.001495;0.024339;0.020991;0.038805;0;2.077193;135
white;7.2000000000;0.1700000000;0.3700000000;6.9000000000;0.0590000000;47.0000000000;128.0000000000;0.9932200000;3.0800000000;0.4600000000;11.0000000000;7;0.055700;0.499395;0.160756;0.267460;0.052518;0.540131;0.106362;0.001485;0.042982;0.133954;0.048335;0;1.909078;70
red;6.9000000000;0.5800000000;0.2000000000;1.7500000000;0.0580000000;8.0000000000;22.0000000000;0.9932200000;3.3800000000;0.4900000000;11.7000000000;5;0.996854;0.707945;0.372563;0.678542;0.034679;0.737849;0.809844;0.001485;0.050233;0.077472;0.115047;0;4.582513;272
red;7.2000000000;0.5300000000;0.1400000000;2.1000000000;0.0640000000;15.0000000000;29.0000000000;0.9932300000;3.3500000000;0.6100000000;12.1000000000;6;0.055700;0.560709;0.560794;0.614251;0.141715;0.508468;0.749339;0.001475;0.040911;0.148452;0.153168;0;3.534982;113
white;6.9000000000;0.2200000000;0.2800000000;7.8000000000;0.0500000000;43.0000000000;116.0000000000;0.9932600000;3.2200000000;0.6000000000;11.5000000000;8;0.996854;0.352158;0.121589;0.432781;0.108034;0.409056;0.002640;0.001445;0.000518;0.129625;0.095986;0;2.650686;427
white;6.9000000000;0.2200000000;0.3100000000;6.3000000000;0.0290000000;41.0000000000;131.0000000000;0.9932600000;3.0800000000;0.4900000000;10.8000000000;6;0.996854;0.352158;0.027473;0.157246;0.482660;0.343519;0.132292;0.001445;0.042982;0.077472;0.029274;0;2.643375;421
white;6.9000000000;0.2200000000;0.3100000000;6.3000000000;0.0290000000;41.0000000000;131.0000000000;0.9932600000;3.0800000000;0.4900000000;10.8000000000;6;0.996854;0.352158;0.027473;0.157246;0.482660;0.343519;0.132292;0.001445;0.042982;0.077472;0.029274;0;2.643375;422
white;7.6000000000;0.2700000000;0.2900000000;2.5000000000;0.0590000000;37.0000000000;115.0000000000;0.9932800000;3.0900000000;0.3700000000;9.8000000000;5;1.199171;0.204921;0.090217;0.540775;0.052518;0.212444;0.006002;0.001425;0.039875;0.303397;0.066028;0;2.716773;481
white;7.6000000000;0.2700000000;0.2900000000;2.5000000000;0.0590000000;37.0000000000;115.0000000000;0.9932800000;3.0900000000;0.3700000000;9.8000000000;5;1.199171;0.204921;0.090217;0.540775;0.052518;0.212444;0.006002;0.001425;0.039875;0.303397;0.066028;0;2.716773;482
red;7.1000000000;0.1600000000;0.4400000000;2.5000000000;0.0680000000;17.0000000000;31.0000000000;0.9932800000;3.3500000000;0.5400000000;12.4000000000;6;0.369418;0.528842;0.380359;0.540775;0.213072;0.442930;0.732052;0.001425;0.040911;0.016662;0.181759;0;3.448205;94
white;7.3000000000;0.3000000000;0.2500000000;2.5000000000;0.0450000000;32.0000000000;122.0000000000;0.9932900000;3.1800000000;0.5400000000;10.3000000000;5;0.258017;0.116579;0.215704;0.540775;0.197231;0.048600;0.054501;0.001415;0.011910;0.016662;0.018376;0;1.479770;10
white;7.2000000000;0.2500000000;0.3200000000;1.5000000000;0.0470000000;27.0000000000;132.0000000000;0.9933000000;3.2600000000;0.4400000000;10.5000000000;5;0.055700;0.263816;0.003897;0.724465;0.161552;0.115243;0.140935;0.001405;0.012947;0.171608;0.000683;0;1.652251;22
white;7.2000000000;0.2400000000;0.3000000000;1.6000000000;0.0480000000;27.0000000000;131.0000000000;0.9933000000;3.2500000000;0.4500000000;10.5000000000;5;0.055700;0.293263;0.058845;0.706096;0.143713;0.115243;0.132292;0.001405;0.009839;0.152781;0.000683;0;1.669860;26
red;7.4000000000;0.3600000000;0.3400000000;1.8000000000;0.0750000000;18.0000000000;38.0000000000;0.9933000000;3.3800000000;0.8800000000;13.6000000000;7;0.571735;0.060104;0.066641;0.669358;0.337947;0.410162;0.671548;0.001405;0.050233;0.656783;0.296123;0;3.792039;148
red;7.3000000000;0.3050000000;0.3900000000;1.2000000000;0.0590000000;7.0000000000;11.0000000000;0.9933100000;3.2900000000;0.5200000000;11.5000000000;6;0.258017;0.101856;0.223500;0.779572;0.052518;0.770618;0.904922;0.001395;0.022268;0.020991;0.095986;0;3.231643;69
red;7.3000000000;0.3050000000;0.3900000000;1.2000000000;0.0590000000;7.0000000000;11.0000000000;0.9933100000;3.2900000000;0.5200000000;11.5000000000;6;0.258017;0.101856;0.223500;0.779572;0.052518;0.770618;0.904922;0.001395;0.022268;0.020991;0.095986;0;3.231643;70
red;7.2000000000;0.6200000000;0.0100000000;2.3000000000;0.0650000000;8.0000000000;46.0000000000;0.9933200000;3.3200000000;0.5100000000;11.8000000000;6;0.055700;0.825735;0.968628;0.577513;0.159554;0.737849;0.602401;0.001385;0.031590;0.039818;0.124577;0;4.124750;197
white;7.2000000000;0.3500000000;0.2500000000;5.6000000000;0.0320000000;23.0000000000;120.0000000000;0.9933400000;2.9300000000;0.6600000000;10.3000000000;7;0.055700;0.030657;0.215704;0.028663;0.429142;0.246318;0.037214;0.001364;0.089590;0.242587;0.018376;0;1.395315;6
white;7.2000000000;0.3200000000;0.2400000000;5.6000000000;0.0330000000;23.0000000000;120.0000000000;0.9933400000;2.9200000000;0.6600000000;10.3000000000;7;0.055700;0.057684;0.247076;0.028663;0.411303;0.246318;0.037214;0.001364;0.092697;0.242587;0.018376;0;1.438982;7
white;7.1000000000;0.2700000000;0.2700000000;10.4000000000;0.0410000000;26.0000000000;114.0000000000;0.9933500000;3.0400000000;0.5200000000;11.5000000000;7;0.369418;0.204921;0.152961;0.910374;0.268588;0.148012;0.014646;0.001354;0.055411;0.020991;0.095986;0;2.242662;198
white;7.1000000000;0.2700000000;0.2700000000;10.4000000000;0.0410000000;26.0000000000;114.0000000000;0.9933500000;3.0400000000;0.5200000000;11.5000000000;7;0.369418;0.204921;0.152961;0.910374;0.268588;0.148012;0.014646;0.001354;0.055411;0.020991;0.095986;0;2.242662;199
white;7.4000000000;0.3200000000;0.2700000000;1.4000000000;0.0490000000;38.0000000000;173.0000000000;0.9933500000;3.0300000000;0.5200000000;9.3000000000;5;0.571735;0.057684;0.152961;0.742834;0.125874;0.245213;0.495317;0.001354;0.058518;0.020991;0.113680;0;2.586161;386
white;7.5000000000;0.2600000000;0.3800000000;5.7000000000;0.0210000000;23.0000000000;125.0000000000;0.9933800000;3.1300000000;0.6200000000;11.1000000000;6;0.885453;0.234369;0.192128;0.047032;0.625374;0.246318;0.080431;0.001324;0.027446;0.167279;0.057865;0;2.565019;371
white;7.4000000000;0.2500000000;0.2900000000;6.8000000000;0.0200000000;31.0000000000;113.0000000000;0.9933800000;3.1300000000;0.2900000000;10.8000000000;6;0.571735;0.263816;0.090217;0.249091;0.643213;0.015831;0.023289;0.001324;0.027446;0.454014;0.029274;0;2.369250;258
white;7.3000000000;0.2500000000;0.2800000000;1.5000000000;0.0430000000;19.0000000000;113.0000000000;0.9933800000;3.3800000000;0.5600000000;10.1000000000;6;0.258017;0.263816;0.121589;0.724465;0.232910;0.377393;0.023289;0.001324;0.050233;0.054316;0.037437;0;2.144789;157
white;7.4000000000;0.2300000000;0.2500000000;1.4000000000;0.0490000000;43.0000000000;141.0000000000;0.9934000000;3.4200000000;0.5400000000;10.2000000000;7;0.571735;0.322711;0.215704;0.742834;0.125874;0.409056;0.218726;0.001304;0.062662;0.016662;0.027907;0;2.715175;476
white;7.0000000000;0.1700000000;0.3300000000;4.0000000000;0.0340000000;17.0000000000;127.0000000000;0.9934000000;3.1900000000;0.3900000000;10.6000000000;7;0.683136;0.499395;0.035269;0.265240;0.393463;0.442930;0.097718;0.001304;0.008803;0.265743;0.010214;0;2.703215;467
white;7.1000000000;0.2600000000;0.3200000000;5.9000000000;0.0370000000;39.0000000000;97.0000000000;0.9934000000;3.3100000000;0.4000000000;11.6000000000;6;0.369418;0.234369;0.003897;0.083770;0.339945;0.277981;0.161584;0.001304;0.028483;0.246916;0.105517;0;1.853184;60
white;7.3000000000;0.1600000000;0.3500000000;1.5000000000;0.0360000000;29.0000000000;108.0000000000;0.9934200000;3.2700000000;0.5100000000;10.2000000000;6;0.258017;0.528842;0.098013;0.724465;0.357785;0.049705;0.066506;0.001284;0.016054;0.039818;0.027907;0;2.168396;168
white;7.0000000000;0.3000000000;0.2700000000;1.5000000000;0.0760000000;24.0000000000;145.0000000000;0.9934400000;3.1000000000;0.5200000000;10.1000000000;5;0.683136;0.116579;0.152961;0.724465;0.355786;0.213549;0.253300;0.001264;0.036768;0.020991;0.037437;0;2.596236;392
red;7.1000000000;0.2200000000;0.4900000000;1.8000000000;0.0390000000;8.0000000000;18.0000000000;0.9934400000;3.3900000000;0.5600000000;12.4000000000;6;0.369418;0.352158;0.537218;0.669358;0.304267;0.737849;0.844417;0.001264;0.053340;0.054316;0.181759;0;4.105364;192
red;7.0000000000;0.4300000000;0.3000000000;2.0000000000;0.0850000000;6.0000000000;39.0000000000;0.9934600000;3.3300000000;0.4600000000;11.9000000000;6;0.683136;0.266235;0.058845;0.632620;0.516340;0.803387;0.662905;0.001244;0.034697;0.133954;0.134108;0;3.927471;164
red;7.0000000000;0.4300000000;0.3000000000;2.0000000000;0.0850000000;6.0000000000;39.0000000000;0.9934600000;3.3300000000;0.4600000000;11.9000000000;6;0.683136;0.266235;0.058845;0.632620;0.516340;0.803387;0.662905;0.001244;0.034697;0.133954;0.134108;0;3.927471;165
red;7.3000000000;0.4400000000;0.2000000000;1.6000000000;0.0490000000;24.0000000000;64.0000000000;0.9935000000;3.3800000000;0.5700000000;11.7000000000;6;0.258017;0.295683;0.372563;0.706096;0.125874;0.213549;0.446818;0.001204;0.050233;0.073143;0.115047;0;2.658227;34
white;7.2000000000;0.2200000000;0.2800000000;7.2000000000;0.0600000000;41.0000000000;132.0000000000;0.9935000000;3.0800000000;0.5900000000;11.3000000000;6;0.055700;0.352158;0.121589;0.322567;0.070358;0.343519;0.140935;0.001204;0.042982;0.110798;0.076926;0;1.638736;20
white;7.2000000000;0.2200000000;0.2800000000;7.2000000000;0.0600000000;41.0000000000;132.0000000000;0.9935000000;3.0800000000;0.5900000000;11.3000000000;6;0.055700;0.352158;0.121589;0.322567;0.070358;0.343519;0.140935;0.001204;0.042982;0.110798;0.076926;0;1.638736;21
white;6.8000000000;0.2000000000;0.2500000000;6.2000000000;0.0520000000;22.0000000000;106.0000000000;0.9935000000;3.0900000000;0.5400000000;10.8000000000;5;1.310572;0.411053;0.215704;0.138877;0.072356;0.279087;0.083793;0.001204;0.039875;0.016662;0.029274;0;2.598457;398
white;7.4000000000;0.1700000000;0.4000000000;5.5000000000;0.0370000000;34.0000000000;161.0000000000;0.9935000000;3.0500000000;0.6200000000;11.5000000000;4;0.571735;0.499395;0.254872;0.010294;0.339945;0.114138;0.391596;0.001204;0.052304;0.167279;0.095986;0;2.498748;319
white;6.9000000000;0.2400000000;0.3400000000;4.7000000000;0.0400000000;43.0000000000;161.0000000000;0.9935000000;3.2000000000;0.5900000000;10.6000000000;6;0.996854;0.293263;0.066641;0.136657;0.286427;0.409056;0.391596;0.001204;0.005696;0.110798;0.010214;0;2.708406;472
white;7.0000000000;0.3600000000;0.3200000000;10.5000000000;0.0450000000;35.0000000000;135.0000000000;0.9935000000;3.0900000000;0.3300000000;11.6000000000;8;0.683136;0.060104;0.003897;0.928743;0.197231;0.146906;0.166866;0.001204;0.039875;0.378706;0.105517;0;2.712185;473
white;7.0000000000;0.3600000000;0.3200000000;10.0500000000;0.0450000000;37.0000000000;131.0000000000;0.9935200000;3.0900000000;0.3300000000;11.7000000000;8;0.683136;0.060104;0.003897;0.846083;0.197231;0.212444;0.132292;0.001183;0.039875;0.378706;0.115047;0;2.669998;441
white;7.0000000000;0.3600000000;0.3200000000;10.0500000000;0.0450000000;37.0000000000;131.0000000000;0.9935200000;3.0900000000;0.3300000000;11.7000000000;8;0.683136;0.060104;0.003897;0.846083;0.197231;0.212444;0.132292;0.001183;0.039875;0.378706;0.115047;0;2.669998;442
white;7.1000000000;0.3400000000;0.3200000000;2.0000000000;0.0510000000;29.0000000000;130.0000000000;0.9935400000;3.3000000000;0.5000000000;10.4000000000;6;0.369418;0.001209;0.003897;0.632620;0.090195;0.049705;0.123649;0.001163;0.025375;0.058645;0.008846;0;1.364722;4
red;6.9000000000;0.4500000000;0.1100000000;2.4000000000;0.0430000000;6.0000000000;12.0000000000;0.9935400000;3.3000000000;0.6500000000;11.4000000000;6;0.996854;0.325130;0.654910;0.559144;0.232910;0.803387;0.896278;0.001163;0.025375;0.223760;0.086456;0;4.805367;344
white;7.0000000000;0.2200000000;0.2800000000;10.6000000000;0.0390000000;32.0000000000;117.0000000000;0.9935500000;3.0500000000;0.5500000000;11.5000000000;7;0.683136;0.352158;0.121589;0.947112;0.304267;0.048600;0.011284;0.001153;0.052304;0.035489;0.095986;0;2.653078;431
red;7.2000000000;0.3800000000;0.3800000000;2.8000000000;0.0680000000;23.0000000000;42.0000000000;0.9935600000;3.3400000000;0.7200000000;12.9000000000;7;0.055700;0.118999;0.192128;0.485668;0.213072;0.246318;0.636974;0.001143;0.037804;0.355550;0.229411;0;2.572767;29
red;7.6000000000;0.3100000000;0.3400000000;2.5000000000;0.0820000000;26.0000000000;35.0000000000;0.9935600000;3.2200000000;0.5900000000;12.5000000000;7;1.199171;0.087132;0.066641;0.540775;0.462822;0.148012;0.697479;0.001143;0.000518;0.110798;0.191290;0;3.505781;109
white;7.2000000000;0.2700000000;0.2700000000;2.4000000000;0.0480000000;30.0000000000;149.0000000000;0.9936000000;3.1000000000;0.5100000000;9.2000000000;6;0.055700;0.204921;0.152961;0.559144;0.143713;0.016937;0.287874;0.001103;0.036768;0.039818;0.123210;0;1.622149;16
white;7.2000000000;0.2700000000;0.2700000000;2.4000000000;0.0480000000;30.0000000000;149.0000000000;0.9936000000;3.1000000000;0.5100000000;9.2000000000;6;0.055700;0.204921;0.152961;0.559144;0.143713;0.016937;0.287874;0.001103;0.036768;0.039818;0.123210;0;1.622149;17
white;7.3000000000;0.2600000000;0.4900000000;5.0000000000;0.0280000000;32.0000000000;107.0000000000;0.9936000000;3.2400000000;0.5400000000;10.8000000000;6;0.258017;0.234369;0.537218;0.081550;0.500499;0.048600;0.075150;0.001103;0.006732;0.016662;0.029274;0;1.789174;45
white;7.3000000000;0.2600000000;0.4900000000;5.0000000000;0.0280000000;32.0000000000;107.0000000000;0.9936000000;3.2400000000;0.5400000000;10.8000000000;6;0.258017;0.234369;0.537218;0.081550;0.500499;0.048600;0.075150;0.001103;0.006732;0.016662;0.029274;0;1.789174;46
white;6.9000000000;0.2400000000;0.3300000000;4.8000000000;0.0400000000;16.0000000000;131.0000000000;0.9936000000;3.2600000000;0.6400000000;10.7000000000;6;0.996854;0.293263;0.035269;0.118288;0.286427;0.475699;0.132292;0.001103;0.012947;0.204933;0.019744;0;2.576819;381
white;7.0000000000;0.3500000000;0.3000000000;6.5000000000;0.0280000000;27.0000000000;87.0000000000;0.9936000000;3.4000000000;0.4200000000;11.4000000000;7;0.683136;0.030657;0.058845;0.193984;0.500499;0.115243;0.248019;0.001103;0.056447;0.209262;0.086456;0;2.183651;176
white;7.0000000000;0.3500000000;0.3000000000;6.5000000000;0.0280000000;27.0000000000;87.0000000000;0.9936000000;3.4000000000;0.4200000000;11.4000000000;7;0.683136;0.030657;0.058845;0.193984;0.500499;0.115243;0.248019;0.001103;0.056447;0.209262;0.086456;0;2.183651;177
white;7.3000000000;0.3400000000;0.2100000000;3.2000000000;0.0500000000;14.0000000000;136.0000000000;0.9936000000;3.2500000000;0.4400000000;10.2000000000;5;0.258017;0.001209;0.341192;0.412192;0.108034;0.541237;0.175509;0.001103;0.009839;0.171608;0.027907;0;2.047847;122
white;7.2000000000;0.3200000000;0.3000000000;8.2500000000;0.0200000000;14.0000000000;104.0000000000;0.9936200000;2.9900000000;0.4400000000;11.4000000000;6;0.055700;0.057684;0.058845;0.515441;0.643213;0.541237;0.101080;0.001083;0.070947;0.171608;0.086456;0;2.303294;222
white;7.2000000000;0.3200000000;0.3000000000;8.2500000000;0.0200000000;14.0000000000;104.0000000000;0.9936200000;2.9900000000;0.4400000000;11.4000000000;6;0.055700;0.057684;0.058845;0.515441;0.643213;0.541237;0.101080;0.001083;0.070947;0.171608;0.086456;0;2.303294;223
red;7.9000000000;0.3100000000;0.3200000000;1.9000000000;0.0660000000;14.0000000000;36.0000000000;0.9936400000;3.4100000000;0.5600000000;12.6000000000;6;2.140326;0.087132;0.003897;0.650989;0.177393;0.541237;0.688835;0.001063;0.059555;0.054316;0.200820;0;4.605563;285
white;6.9000000000;0.2300000000;0.4100000000;8.0000000000;0.0300000000;30.0000000000;114.0000000000;0.9936800000;3.2200000000;0.5400000000;11.0000000000;6;0.996854;0.322711;0.286244;0.469519;0.464820;0.016937;0.014646;0.001023;0.000518;0.016662;0.048335;0;2.638269;419
white;7.4000000000;0.2900000000;0.5000000000;1.8000000000;0.0420000000;35.0000000000;127.0000000000;0.9937000000;3.4500000000;0.5000000000;10.2000000000;7;0.571735;0.146027;0.568590;0.669358;0.250749;0.146906;0.097718;0.001002;0.071983;0.058645;0.027907;0;2.610620;409
white;7.1000000000;0.2600000000;0.3100000000;2.2000000000;0.0440000000;29.0000000000;128.0000000000;0.9937000000;3.3400000000;0.6400000000;10.9000000000;8;0.369418;0.234369;0.027473;0.595882;0.215070;0.049705;0.106362;0.001002;0.037804;0.204933;0.038805;0;1.880823;66
red;7.7000000000;0.7150000000;0.0100000000;2.1000000000;0.0640000000;31.0000000000;43.0000000000;0.9937100000;3.4100000000;0.5700000000;11.8000000000;6;1.512889;1.105485;0.968628;0.614251;0.141715;0.015831;0.628331;0.000992;0.059555;0.073143;0.124577;0;5.245397;461
red;7.7000000000;0.7150000000;0.0100000000;2.1000000000;0.0640000000;31.0000000000;43.0000000000;0.9937100000;3.4100000000;0.5700000000;11.8000000000;6;1.512889;1.105485;0.968628;0.614251;0.141715;0.015831;0.628331;0.000992;0.059555;0.073143;0.124577;0;5.245397;462
white;7.0000000000;0.2300000000;0.2800000000;2.7000000000;0.0530000000;16.0000000000;92.0000000000;0.9937200000;3.1800000000;0.5600000000;9.3000000000;5;0.683136;0.322711;0.121589;0.504037;0.054517;0.475699;0.204802;0.000982;0.011910;0.054316;0.113680;0;2.547379;357
white;7.0000000000;0.2800000000;0.3200000000;1.7000000000;0.0380000000;27.0000000000;128.0000000000;0.9937500000;3.2000000000;0.6200000000;10.2000000000;6;0.683136;0.175474;0.003897;0.687727;0.322106;0.115243;0.106362;0.000952;0.005696;0.167279;0.027907;0;2.295779;218
white;7.0000000000;0.1700000000;0.3700000000;5.7000000000;0.0250000000;29.0000000000;111.0000000000;0.9938000000;3.2000000000;0.4900000000;10.8000000000;6;0.683136;0.499395;0.160756;0.047032;0.554017;0.049705;0.040576;0.000902;0.005696;0.077472;0.029274;0;2.147961;158
white;7.3000000000;0.1300000000;0.2700000000;4.6000000000;0.0800000000;34.0000000000;172.0000000000;0.9938000000;3.2300000000;0.3900000000;11.1000000000;7;0.258017;0.617184;0.152961;0.155026;0.427144;0.114138;0.486674;0.000902;0.003625;0.265743;0.057865;0;2.539279;352
white;7.0000000000;0.2000000000;0.4900000000;5.9000000000;0.0380000000;39.0000000000;128.0000000000;0.9938000000;3.2100000000;0.4800000000;10.8000000000;6;0.683136;0.411053;0.537218;0.083770;0.322106;0.277981;0.106362;0.000902;0.002588;0.096299;0.029274;0;2.550689;359
white;6.8000000000;0.2200000000;0.3200000000;5.9000000000;0.0540000000;40.0000000000;152.0000000000;0.9938000000;3.2000000000;0.5700000000;10.8000000000;6;1.310572;0.352158;0.003897;0.083770;0.036677;0.310750;0.313804;0.000902;0.005696;0.073143;0.029274;0;2.520643;335
white;7.2000000000;0.2000000000;0.3600000000;2.5000000000;0.0280000000;22.0000000000;157.0000000000;0.9938000000;3.4800000000;0.4900000000;10.6000000000;6;0.055700;0.411053;0.129385;0.540775;0.500499;0.279087;0.357022;0.000902;0.081305;0.077472;0.010214;0;2.443414;296
white;6.8000000000;0.2200000000;0.3500000000;5.5000000000;0.0430000000;21.0000000000;114.0000000000;0.9938000000;3.3000000000;0.5300000000;10.7000000000;7;1.310572;0.352158;0.098013;0.010294;0.232910;0.311855;0.014646;0.000902;0.025375;0.002164;0.019744;0;2.378633;261
white;7.0000000000;0.2900000000;0.4900000000;3.8000000000;0.0470000000;37.0000000000;136.0000000000;0.9938000000;2.9500000000;0.4000000000;9.4000000000;6;0.683136;0.146027;0.537218;0.301978;0.161552;0.212444;0.175509;0.000902;0.083376;0.246916;0.104149;0;2.653207;432
white;7.0000000000;0.2900000000;0.4900000000;3.8000000000;0.0470000000;37.0000000000;136.0000000000;0.9938000000;2.9500000000;0.4000000000;9.4000000000;6;0.683136;0.146027;0.537218;0.301978;0.161552;0.212444;0.175509;0.000902;0.083376;0.246916;0.104149;0;2.653207;433
white;7.4000000000;0.2300000000;0.4300000000;1.4000000000;0.0440000000;22.0000000000;113.0000000000;0.9938000000;3.2200000000;0.6200000000;10.6000000000;6;0.571735;0.322711;0.348987;0.742834;0.215070;0.279087;0.023289;0.000902;0.000518;0.167279;0.010214;0;2.682626;450
white;7.3000000000;0.1900000000;0.2500000000;1.4000000000;0.0510000000;41.0000000000;107.0000000000;0.9938200000;3.5300000000;0.6600000000;10.5000000000;7;0.258017;0.440500;0.215704;0.742834;0.090195;0.343519;0.075150;0.000882;0.096841;0.242587;0.000683;0;2.506912;323
white;7.3000000000;0.1900000000;0.2500000000;1.4000000000;0.0510000000;41.0000000000;107.0000000000;0.9938200000;3.5300000000;0.6600000000;10.5000000000;7;0.258017;0.440500;0.215704;0.742834;0.090195;0.343519;0.075150;0.000882;0.096841;0.242587;0.000683;0;2.506912;324
white;7.4000000000;0.1800000000;0.2900000000;1.4000000000;0.0420000000;34.0000000000;101.0000000000;0.9938400000;3.5400000000;0.6000000000;10.5000000000;7;0.571735;0.469947;0.090217;0.742834;0.250749;0.114138;0.127011;0.000862;0.099948;0.129625;0.000683;0;2.597749;395
red;6.5000000000;0.3400000000;0.2700000000;2.8000000000;0.0670000000;8.0000000000;44.0000000000;0.9938400000;3.2100000000;0.5600000000;12.0000000000;6;2.251726;0.001209;0.152961;0.485668;0.195233;0.737849;0.619688;0.000862;0.002588;0.054316;0.143638;0;4.645738;292
white;7.5000000000;0.3300000000;0.2800000000;4.9000000000;0.0420000000;21.0000000000;155.0000000000;0.9938500000;3.3600000000;0.5700000000;10.9000000000;6;0.885453;0.028237;0.121589;0.099919;0.250749;0.311855;0.339735;0.000852;0.044019;0.073143;0.038805;0;2.194356;181
white;7.0000000000;0.2000000000;0.3500000000;8.8000000000;0.0370000000;31.0000000000;103.0000000000;0.9938800000;3.1300000000;0.4900000000;11.0000000000;6;0.683136;0.411053;0.098013;0.616470;0.339945;0.015831;0.109724;0.000822;0.027446;0.077472;0.048335;0;2.428247;287
red;7.4000000000;0.4900000000;0.2700000000;2.1000000000;0.0710000000;14.0000000000;25.0000000000;0.9938800000;3.3500000000;0.6300000000;12.0000000000;6;0.571735;0.442919;0.152961;0.614251;0.266590;0.541237;0.783913;0.000822;0.040911;0.186106;0.143638;0;3.745083;141
red;7.4000000000;0.4900000000;0.2700000000;2.1000000000;0.0710000000;14.0000000000;25.0000000000;0.9938800000;3.3500000000;0.6300000000;12.0000000000;6;0.571735;0.442919;0.152961;0.614251;0.266590;0.541237;0.783913;0.000822;0.040911;0.186106;0.143638;0;3.745083;142
white;7.0000000000;0.2100000000;0.3100000000;6.0000000000;0.0460000000;29.0000000000;108.0000000000;0.9939000000;3.2600000000;0.5000000000;10.8000000000;6;0.683136;0.381605;0.027473;0.102139;0.179392;0.049705;0.066506;0.000801;0.012947;0.058645;0.029274;0;1.591623;13
white;7.0000000000;0.2000000000;0.3000000000;6.1000000000;0.0370000000;31.0000000000;120.0000000000;0.9939000000;3.2400000000;0.5100000000;10.8000000000;5;0.683136;0.411053;0.058845;0.120508;0.339945;0.015831;0.037214;0.000801;0.006732;0.039818;0.029274;0;1.743157;37
white;7.2000000000;0.1900000000;0.3100000000;1.4000000000;0.0460000000;37.0000000000;135.0000000000;0.9939000000;3.3400000000;0.5700000000;10.2000000000;7;0.055700;0.440500;0.027473;0.742834;0.179392;0.212444;0.166866;0.000801;0.037804;0.073143;0.027907;0;1.964864;91
white;6.9000000000;0.1150000000;0.3500000000;5.4000000000;0.0480000000;36.0000000000;108.0000000000;0.9939000000;3.3200000000;0.4200000000;10.2000000000;6;0.996854;0.661355;0.098013;0.008074;0.143713;0.179675;0.066506;0.000801;0.031590;0.209262;0.027907;0;2.423750;283
white;6.8000000000;0.2600000000;0.3200000000;7.0000000000;0.0410000000;38.0000000000;118.0000000000;0.9939000000;3.2500000000;0.5200000000;10.8000000000;6;1.310572;0.234369;0.003897;0.285829;0.268588;0.245213;0.019927;0.000801;0.009839;0.020991;0.029274;0;2.429300;289
white;7.6000000000;0.2900000000;0.2900000000;4.4000000000;0.0510000000;26.0000000000;146.0000000000;0.9939000000;3.1600000000;0.3900000000;10.2000000000;5;1.199171;0.146027;0.090217;0.191764;0.090195;0.148012;0.261944;0.000801;0.018124;0.265743;0.027907;0;2.439905;295
white;7.4000000000;0.1700000000;0.2900000000;1.4000000000;0.0470000000;23.0000000000;107.0000000000;0.9939000000;3.5200000000;0.6500000000;10.4000000000;6;0.571735;0.499395;0.090217;0.742834;0.161552;0.246318;0.075150;0.000801;0.093734;0.223760;0.008846;0;2.714342;474
white;7.5000000000;0.2100000000;0.3200000000;4.8000000000;0.0560000000;39.0000000000;113.0000000000;0.9939300000;3.1100000000;0.5200000000;10.2000000000;7;0.885453;0.381605;0.003897;0.118288;0.000999;0.277981;0.023289;0.000771;0.033660;0.020991;0.027907;0;1.774841;42
red;7.9000000000;0.3300000000;0.4100000000;1.5000000000;0.0560000000;6.0000000000;35.0000000000;0.9939600000;3.2900000000;0.7100000000;11.0000000000;6;2.140326;0.028237;0.286244;0.724465;0.000999;0.803387;0.697479;0.000741;0.022268;0.336723;0.048335;0;5.089204;421
white;7.5000000000;0.3100000000;0.2400000000;7.1000000000;0.0310000000;28.0000000000;141.0000000000;0.9939700000;3.1600000000;0.3800000000;10.6000000000;7;0.885453;0.087132;0.247076;0.304198;0.446981;0.082474;0.218726;0.000731;0.018124;0.284570;0.010214;0;2.585679;385
