type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;quality;rnum
red;6.8000000000;0.6400000000;0.1000000000;2.1000000000;0.0850000000;18.0000000000;101.0000000000;0.9956000000;3.3400000000;0.5200000000;10.2000000000;5;167
red;7.3000000000;0.5500000000;0.0300000000;1.6000000000;0.0720000000;17.0000000000;42.0000000000;0.9956000000;3.3700000000;0.4800000000;9.0000000000;4;168
red;6.8000000000;0.6300000000;0.0700000000;2.1000000000;0.0890000000;11.0000000000;44.0000000000;0.9953000000;3.4700000000;0.5500000000;10.4000000000;6;169
red;7.5000000000;0.7050000000;0.2400000000;1.8000000000;0.3600000000;15.0000000000;63.0000000000;0.9964000000;3.0000000000;1.5900000000;9.5000000000;5;170
red;7.9000000000;0.8850000000;0.0300000000;1.8000000000;0.0580000000;4.0000000000;8.0000000000;0.9972000000;3.3600000000;0.3300000000;9.1000000000;4;171
red;8.0000000000;0.4200000000;0.1700000000;2.0000000000;0.0730000000;6.0000000000;18.0000000000;0.9972000000;3.2900000000;0.6100000000;9.2000000000;6;172
red;8.0000000000;0.4200000000;0.1700000000;2.0000000000;0.0730000000;6.0000000000;18.0000000000;0.9972000000;3.2900000000;0.6100000000;9.2000000000;6;173
red;7.4000000000;0.6200000000;0.0500000000;1.9000000000;0.0680000000;24.0000000000;42.0000000000;0.9961000000;3.4200000000;0.5700000000;11.5000000000;6;174
red;7.3000000000;0.3800000000;0.2100000000;2.0000000000;0.0800000000;7.0000000000;35.0000000000;0.9961000000;3.3300000000;0.4700000000;9.5000000000;5;175
red;6.9000000000;0.5000000000;0.0400000000;1.5000000000;0.0850000000;19.0000000000;49.0000000000;0.9958000000;3.3500000000;0.7800000000;9.5000000000;5;176
red;7.3000000000;0.3800000000;0.2100000000;2.0000000000;0.0800000000;7.0000000000;35.0000000000;0.9961000000;3.3300000000;0.4700000000;9.5000000000;5;177
red;7.5000000000;0.5200000000;0.4200000000;2.3000000000;0.0870000000;8.0000000000;38.0000000000;0.9972000000;3.5800000000;0.6100000000;10.5000000000;6;178
red;7.0000000000;0.8050000000;0.0000000000;2.5000000000;0.0680000000;7.0000000000;20.0000000000;0.9969000000;3.4800000000;0.5600000000;9.6000000000;5;179
red;8.8000000000;0.6100000000;0.1400000000;2.4000000000;0.0670000000;10.0000000000;42.0000000000;0.9969000000;3.1900000000;0.5900000000;9.5000000000;5;180
red;8.8000000000;0.6100000000;0.1400000000;2.4000000000;0.0670000000;10.0000000000;42.0000000000;0.9969000000;3.1900000000;0.5900000000;9.5000000000;5;181
red;8.9000000000;0.6100000000;0.4900000000;2.0000000000;0.2700000000;23.0000000000;110.0000000000;0.9972000000;3.1200000000;1.0200000000;9.3000000000;5;182
red;7.2000000000;0.7300000000;0.0200000000;2.5000000000;0.0760000000;16.0000000000;42.0000000000;0.9972000000;3.4400000000;0.5200000000;9.3000000000;5;183
red;6.8000000000;0.6100000000;0.2000000000;1.8000000000;0.0770000000;11.0000000000;65.0000000000;0.9971000000;3.5400000000;0.5800000000;9.3000000000;5;184
red;6.7000000000;0.6200000000;0.2100000000;1.9000000000;0.0790000000;8.0000000000;62.0000000000;0.9970000000;3.5200000000;0.5800000000;9.3000000000;6;185
red;8.9000000000;0.3100000000;0.5700000000;2.0000000000;0.1110000000;26.0000000000;85.0000000000;0.9971000000;3.2600000000;0.5300000000;9.7000000000;5;186
red;7.4000000000;0.3900000000;0.4800000000;2.0000000000;0.0820000000;14.0000000000;67.0000000000;0.9972000000;3.3400000000;0.5500000000;9.2000000000;5;187
red;7.7000000000;0.7050000000;0.1000000000;2.6000000000;0.0840000000;9.0000000000;26.0000000000;0.9976000000;3.3900000000;0.4900000000;9.7000000000;5;188
red;7.9000000000;0.5000000000;0.3300000000;2.0000000000;0.0840000000;15.0000000000;143.0000000000;0.9968000000;3.2000000000;0.5500000000;9.5000000000;5;189
red;7.9000000000;0.4900000000;0.3200000000;1.9000000000;0.0820000000;17.0000000000;144.0000000000;0.9968000000;3.2000000000;0.5500000000;9.5000000000;5;190
red;8.2000000000;0.5000000000;0.3500000000;2.9000000000;0.0770000000;21.0000000000;127.0000000000;0.9976000000;3.2300000000;0.6200000000;9.4000000000;5;191
red;6.4000000000;0.3700000000;0.2500000000;1.9000000000;0.0740000000;21.0000000000;49.0000000000;0.9974000000;3.5700000000;0.6200000000;9.8000000000;6;192
red;6.8000000000;0.6300000000;0.1200000000;3.8000000000;0.0990000000;16.0000000000;126.0000000000;0.9969000000;3.2800000000;0.6100000000;9.5000000000;5;193
red;7.6000000000;0.5500000000;0.2100000000;2.2000000000;0.0710000000;7.0000000000;28.0000000000;0.9964000000;3.2800000000;0.5500000000;9.7000000000;5;194
red;7.6000000000;0.5500000000;0.2100000000;2.2000000000;0.0710000000;7.0000000000;28.0000000000;0.9964000000;3.2800000000;0.5500000000;9.7000000000;5;195
red;7.8000000000;0.5900000000;0.3300000000;2.0000000000;0.0740000000;24.0000000000;120.0000000000;0.9968000000;3.2500000000;0.5400000000;9.4000000000;5;196
red;7.3000000000;0.5800000000;0.3000000000;2.4000000000;0.0740000000;15.0000000000;55.0000000000;0.9968000000;3.4600000000;0.5900000000;10.2000000000;5;197
red;11.5000000000;0.3000000000;0.6000000000;2.0000000000;0.0670000000;12.0000000000;27.0000000000;0.9981000000;3.1100000000;0.9700000000;10.1000000000;6;198
red;5.4000000000;0.8350000000;0.0800000000;1.2000000000;0.0460000000;13.0000000000;93.0000000000;0.9924000000;3.5700000000;0.8500000000;13.0000000000;7;199
red;6.9000000000;1.0900000000;0.0600000000;2.1000000000;0.0610000000;12.0000000000;31.0000000000;0.9948000000;3.5100000000;0.4300000000;11.4000000000;4;200
red;9.6000000000;0.3200000000;0.4700000000;1.4000000000;0.0560000000;9.0000000000;24.0000000000;0.9969500000;3.2200000000;0.8200000000;10.3000000000;7;201
red;8.8000000000;0.3700000000;0.4800000000;2.1000000000;0.0970000000;39.0000000000;145.0000000000;0.9975000000;3.0400000000;1.0300000000;9.3000000000;5;202
red;6.8000000000;0.5000000000;0.1100000000;1.5000000000;0.0750000000;16.0000000000;49.0000000000;0.9954500000;3.3600000000;0.7900000000;9.5000000000;5;203
red;7.0000000000;0.4200000000;0.3500000000;1.6000000000;0.0880000000;16.0000000000;39.0000000000;0.9961000000;3.3400000000;0.5500000000;9.2000000000;5;204
red;7.0000000000;0.4300000000;0.3600000000;1.6000000000;0.0890000000;14.0000000000;37.0000000000;0.9961500000;3.3400000000;0.5600000000;9.2000000000;6;205
red;12.8000000000;0.3000000000;0.7400000000;2.6000000000;0.0950000000;9.0000000000;28.0000000000;0.9994000000;3.2000000000;0.7700000000;10.8000000000;7;206
red;12.8000000000;0.3000000000;0.7400000000;2.6000000000;0.0950000000;9.0000000000;28.0000000000;0.9994000000;3.2000000000;0.7700000000;10.8000000000;7;207
red;7.8000000000;0.5700000000;0.3100000000;1.8000000000;0.0690000000;26.0000000000;120.0000000000;0.9962500000;3.2900000000;0.5300000000;9.3000000000;5;208
red;7.8000000000;0.4400000000;0.2800000000;2.7000000000;0.1000000000;18.0000000000;95.0000000000;0.9966000000;3.2200000000;0.6700000000;9.4000000000;5;209
red;11.0000000000;0.3000000000;0.5800000000;2.1000000000;0.0540000000;7.0000000000;19.0000000000;0.9980000000;3.3100000000;0.8800000000;10.5000000000;7;210
red;9.7000000000;0.5300000000;0.6000000000;2.0000000000;0.0390000000;5.0000000000;19.0000000000;0.9958500000;3.3000000000;0.8600000000;12.4000000000;6;211
red;8.0000000000;0.7250000000;0.2400000000;2.8000000000;0.0830000000;10.0000000000;62.0000000000;0.9968500000;3.3500000000;0.5600000000;10.0000000000;6;212
red;11.6000000000;0.4400000000;0.6400000000;2.1000000000;0.0590000000;5.0000000000;15.0000000000;0.9980000000;3.2100000000;0.6700000000;10.2000000000;6;213
red;8.2000000000;0.5700000000;0.2600000000;2.2000000000;0.0600000000;28.0000000000;65.0000000000;0.9959000000;3.3000000000;0.4300000000;10.1000000000;5;214
red;7.8000000000;0.7350000000;0.0800000000;2.4000000000;0.0920000000;10.0000000000;41.0000000000;0.9974000000;3.2400000000;0.7100000000;9.8000000000;6;215
red;7.0000000000;0.4900000000;0.4900000000;5.6000000000;0.0600000000;26.0000000000;121.0000000000;0.9974000000;3.3400000000;0.7600000000;10.5000000000;5;216
red;8.7000000000;0.6250000000;0.1600000000;2.0000000000;0.1010000000;13.0000000000;49.0000000000;0.9962000000;3.1400000000;0.5700000000;11.0000000000;5;217
red;8.1000000000;0.7250000000;0.2200000000;2.2000000000;0.0720000000;11.0000000000;41.0000000000;0.9967000000;3.3600000000;0.5500000000;9.1000000000;5;218
red;7.5000000000;0.4900000000;0.1900000000;1.9000000000;0.0760000000;10.0000000000;44.0000000000;0.9957000000;3.3900000000;0.5400000000;9.7000000000;5;219
red;7.8000000000;0.5300000000;0.3300000000;2.4000000000;0.0800000000;24.0000000000;144.0000000000;0.9965500000;3.3000000000;0.6000000000;9.5000000000;5;220
red;7.8000000000;0.3400000000;0.3700000000;2.0000000000;0.0820000000;24.0000000000;58.0000000000;0.9964000000;3.3400000000;0.5900000000;9.4000000000;6;221
red;7.4000000000;0.5300000000;0.2600000000;2.0000000000;0.1010000000;16.0000000000;72.0000000000;0.9957000000;3.1500000000;0.5700000000;9.4000000000;5;222
red;6.8000000000;0.6100000000;0.0400000000;1.5000000000;0.0570000000;5.0000000000;10.0000000000;0.9952500000;3.4200000000;0.6000000000;9.5000000000;5;223
red;8.6000000000;0.6450000000;0.2500000000;2.0000000000;0.0830000000;8.0000000000;28.0000000000;0.9981500000;3.2800000000;0.6000000000;10.0000000000;6;224
red;8.4000000000;0.6350000000;0.3600000000;2.0000000000;0.0890000000;15.0000000000;55.0000000000;0.9974500000;3.3100000000;0.5700000000;10.4000000000;4;225
red;7.7000000000;0.4300000000;0.2500000000;2.6000000000;0.0730000000;29.0000000000;63.0000000000;0.9961500000;3.3700000000;0.5800000000;10.5000000000;6;226
red;8.9000000000;0.5900000000;0.5000000000;2.0000000000;0.3370000000;27.0000000000;81.0000000000;0.9964000000;3.0400000000;1.6100000000;9.5000000000;6;227
red;9.0000000000;0.8200000000;0.1400000000;2.6000000000;0.0890000000;9.0000000000;23.0000000000;0.9984000000;3.3900000000;0.6300000000;9.8000000000;5;228
red;7.7000000000;0.4300000000;0.2500000000;2.6000000000;0.0730000000;29.0000000000;63.0000000000;0.9961500000;3.3700000000;0.5800000000;10.5000000000;6;229
red;6.9000000000;0.5200000000;0.2500000000;2.6000000000;0.0810000000;10.0000000000;37.0000000000;0.9968500000;3.4600000000;0.5000000000;11.0000000000;5;230
red;5.2000000000;0.4800000000;0.0400000000;1.6000000000;0.0540000000;19.0000000000;106.0000000000;0.9927000000;3.5400000000;0.6200000000;12.2000000000;7;231
red;8.0000000000;0.3800000000;0.0600000000;1.8000000000;0.0780000000;12.0000000000;49.0000000000;0.9962500000;3.3700000000;0.5200000000;9.9000000000;6;232
red;8.5000000000;0.3700000000;0.2000000000;2.8000000000;0.0900000000;18.0000000000;58.0000000000;0.9980000000;3.3400000000;0.7000000000;9.6000000000;6;233
red;6.9000000000;0.5200000000;0.2500000000;2.6000000000;0.0810000000;10.0000000000;37.0000000000;0.9968500000;3.4600000000;0.5000000000;11.0000000000;5;234
red;8.2000000000;1.0000000000;0.0900000000;2.3000000000;0.0650000000;7.0000000000;37.0000000000;0.9968500000;3.3200000000;0.5500000000;9.0000000000;6;235
red;7.2000000000;0.6300000000;0.0000000000;1.9000000000;0.0970000000;14.0000000000;38.0000000000;0.9967500000;3.3700000000;0.5800000000;9.0000000000;6;236
red;7.2000000000;0.6300000000;0.0000000000;1.9000000000;0.0970000000;14.0000000000;38.0000000000;0.9967500000;3.3700000000;0.5800000000;9.0000000000;6;237
red;7.2000000000;0.6450000000;0.0000000000;1.9000000000;0.0970000000;15.0000000000;39.0000000000;0.9967500000;3.3700000000;0.5800000000;9.2000000000;6;238
red;7.2000000000;0.6300000000;0.0000000000;1.9000000000;0.0970000000;14.0000000000;38.0000000000;0.9967500000;3.3700000000;0.5800000000;9.0000000000;6;239
red;8.2000000000;1.0000000000;0.0900000000;2.3000000000;0.0650000000;7.0000000000;37.0000000000;0.9968500000;3.3200000000;0.5500000000;9.0000000000;6;240
red;8.9000000000;0.6350000000;0.3700000000;1.7000000000;0.2630000000;5.0000000000;62.0000000000;0.9971000000;3.0000000000;1.0900000000;9.3000000000;5;241
red;12.0000000000;0.3800000000;0.5600000000;2.1000000000;0.0930000000;6.0000000000;24.0000000000;0.9992500000;3.1400000000;0.7100000000;10.9000000000;6;242
red;7.7000000000;0.5800000000;0.1000000000;1.8000000000;0.1020000000;28.0000000000;109.0000000000;0.9956500000;3.0800000000;0.4900000000;9.8000000000;6;243
red;15.0000000000;0.2100000000;0.4400000000;2.2000000000;0.0750000000;10.0000000000;24.0000000000;1.0000500000;3.0700000000;0.8400000000;9.2000000000;7;244
red;15.0000000000;0.2100000000;0.4400000000;2.2000000000;0.0750000000;10.0000000000;24.0000000000;1.0000500000;3.0700000000;0.8400000000;9.2000000000;7;245
red;7.3000000000;0.6600000000;0.0000000000;2.0000000000;0.0840000000;6.0000000000;23.0000000000;0.9983000000;3.6100000000;0.9600000000;9.9000000000;6;246
red;7.1000000000;0.6800000000;0.0700000000;1.9000000000;0.0750000000;16.0000000000;51.0000000000;0.9968500000;3.3800000000;0.5200000000;9.5000000000;5;247
red;8.2000000000;0.6000000000;0.1700000000;2.3000000000;0.0720000000;11.0000000000;73.0000000000;0.9963000000;3.2000000000;0.4500000000;9.3000000000;5;248
red;7.7000000000;0.5300000000;0.0600000000;1.7000000000;0.0740000000;9.0000000000;39.0000000000;0.9961500000;3.3500000000;0.4800000000;9.8000000000;6;249
red;7.3000000000;0.6600000000;0.0000000000;2.0000000000;0.0840000000;6.0000000000;23.0000000000;0.9983000000;3.6100000000;0.9600000000;9.9000000000;6;250
red;10.8000000000;0.3200000000;0.4400000000;1.6000000000;0.0630000000;16.0000000000;37.0000000000;0.9985000000;3.2200000000;0.7800000000;10.0000000000;6;251
red;7.1000000000;0.6000000000;0.0000000000;1.8000000000;0.0740000000;16.0000000000;34.0000000000;0.9972000000;3.4700000000;0.7000000000;9.9000000000;6;252
red;11.1000000000;0.3500000000;0.4800000000;3.1000000000;0.0900000000;5.0000000000;21.0000000000;0.9986000000;3.1700000000;0.5300000000;10.5000000000;5;253
red;7.7000000000;0.7750000000;0.4200000000;1.9000000000;0.0920000000;8.0000000000;86.0000000000;0.9959000000;3.2300000000;0.5900000000;9.5000000000;5;254
red;7.1000000000;0.6000000000;0.0000000000;1.8000000000;0.0740000000;16.0000000000;34.0000000000;0.9972000000;3.4700000000;0.7000000000;9.9000000000;6;255
red;8.0000000000;0.5700000000;0.2300000000;3.2000000000;0.0730000000;17.0000000000;119.0000000000;0.9967500000;3.2600000000;0.5700000000;9.3000000000;5;256
red;9.4000000000;0.3400000000;0.3700000000;2.2000000000;0.0750000000;5.0000000000;13.0000000000;0.9980000000;3.2200000000;0.6200000000;9.2000000000;5;257
red;6.6000000000;0.6950000000;0.0000000000;2.1000000000;0.0750000000;12.0000000000;56.0000000000;0.9968000000;3.4900000000;0.6700000000;9.2000000000;5;258
red;7.7000000000;0.4100000000;0.7600000000;1.8000000000;0.6110000000;8.0000000000;45.0000000000;0.9968000000;3.0600000000;1.2600000000;9.4000000000;5;259
red;10.0000000000;0.3100000000;0.4700000000;2.6000000000;0.0850000000;14.0000000000;33.0000000000;0.9996500000;3.3600000000;0.8000000000;10.5000000000;7;260
red;7.9000000000;0.3300000000;0.2300000000;1.7000000000;0.0770000000;18.0000000000;45.0000000000;0.9962500000;3.2900000000;0.6500000000;9.3000000000;5;261
red;7.0000000000;0.9750000000;0.0400000000;2.0000000000;0.0870000000;12.0000000000;67.0000000000;0.9956500000;3.3500000000;0.6000000000;9.4000000000;4;262
red;8.0000000000;0.5200000000;0.0300000000;1.7000000000;0.0700000000;10.0000000000;35.0000000000;0.9957500000;3.3400000000;0.5700000000;10.0000000000;5;263
red;7.9000000000;0.3700000000;0.2300000000;1.8000000000;0.0770000000;23.0000000000;49.0000000000;0.9963000000;3.2800000000;0.6700000000;9.3000000000;5;264
red;12.5000000000;0.5600000000;0.4900000000;2.4000000000;0.0640000000;5.0000000000;27.0000000000;0.9999000000;3.0800000000;0.8700000000;10.9000000000;5;265
red;11.8000000000;0.2600000000;0.5200000000;1.8000000000;0.0710000000;6.0000000000;10.0000000000;0.9968000000;3.2000000000;0.7200000000;10.2000000000;7;266
red;8.1000000000;0.8700000000;0.0000000000;3.3000000000;0.0960000000;26.0000000000;61.0000000000;1.0002500000;3.6000000000;0.7200000000;9.8000000000;4;267
red;7.9000000000;0.3500000000;0.4600000000;3.6000000000;0.0780000000;15.0000000000;37.0000000000;0.9973000000;3.3500000000;0.8600000000;12.8000000000;8;268
red;6.9000000000;0.5400000000;0.0400000000;3.0000000000;0.0770000000;7.0000000000;27.0000000000;0.9987000000;3.6900000000;0.9100000000;9.4000000000;6;269
red;11.5000000000;0.1800000000;0.5100000000;4.0000000000;0.1040000000;4.0000000000;23.0000000000;0.9996000000;3.2800000000;0.9700000000;10.1000000000;6;270
red;7.9000000000;0.5450000000;0.0600000000;4.0000000000;0.0870000000;27.0000000000;61.0000000000;0.9965000000;3.3600000000;0.6700000000;10.7000000000;6;271
red;11.5000000000;0.1800000000;0.5100000000;4.0000000000;0.1040000000;4.0000000000;23.0000000000;0.9996000000;3.2800000000;0.9700000000;10.1000000000;6;272
red;10.9000000000;0.3700000000;0.5800000000;4.0000000000;0.0710000000;17.0000000000;65.0000000000;0.9993500000;3.2200000000;0.7800000000;10.1000000000;5;273
red;8.4000000000;0.7150000000;0.2000000000;2.4000000000;0.0760000000;10.0000000000;38.0000000000;0.9973500000;3.3100000000;0.6400000000;9.4000000000;5;274
red;7.5000000000;0.6500000000;0.1800000000;7.0000000000;0.0880000000;27.0000000000;94.0000000000;0.9991500000;3.3800000000;0.7700000000;9.4000000000;5;275
red;7.9000000000;0.5450000000;0.0600000000;4.0000000000;0.0870000000;27.0000000000;61.0000000000;0.9965000000;3.3600000000;0.6700000000;10.7000000000;6;276
red;6.9000000000;0.5400000000;0.0400000000;3.0000000000;0.0770000000;7.0000000000;27.0000000000;0.9987000000;3.6900000000;0.9100000000;9.4000000000;6;277
red;11.5000000000;0.1800000000;0.5100000000;4.0000000000;0.1040000000;4.0000000000;23.0000000000;0.9996000000;3.2800000000;0.9700000000;10.1000000000;6;278
red;10.3000000000;0.3200000000;0.4500000000;6.4000000000;0.0730000000;5.0000000000;13.0000000000;0.9976000000;3.2300000000;0.8200000000;12.6000000000;8;279
red;8.9000000000;0.4000000000;0.3200000000;5.6000000000;0.0870000000;10.0000000000;47.0000000000;0.9991000000;3.3800000000;0.7700000000;10.5000000000;7;280
red;11.4000000000;0.2600000000;0.4400000000;3.6000000000;0.0710000000;6.0000000000;19.0000000000;0.9986000000;3.1200000000;0.8200000000;9.3000000000;6;281
red;7.7000000000;0.2700000000;0.6800000000;3.5000000000;0.3580000000;5.0000000000;10.0000000000;0.9972000000;3.2500000000;1.0800000000;9.9000000000;7;282
red;7.6000000000;0.5200000000;0.1200000000;3.0000000000;0.0670000000;12.0000000000;53.0000000000;0.9971000000;3.3600000000;0.5700000000;9.1000000000;5;283
red;8.9000000000;0.4000000000;0.3200000000;5.6000000000;0.0870000000;10.0000000000;47.0000000000;0.9991000000;3.3800000000;0.7700000000;10.5000000000;7;284
red;9.9000000000;0.5900000000;0.0700000000;3.4000000000;0.1020000000;32.0000000000;71.0000000000;1.0001500000;3.3100000000;0.7100000000;9.8000000000;5;285
red;9.9000000000;0.5900000000;0.0700000000;3.4000000000;0.1020000000;32.0000000000;71.0000000000;1.0001500000;3.3100000000;0.7100000000;9.8000000000;5;286
red;12.0000000000;0.4500000000;0.5500000000;2.0000000000;0.0730000000;25.0000000000;49.0000000000;0.9997000000;3.1000000000;0.7600000000;10.3000000000;6;287
red;7.5000000000;0.4000000000;0.1200000000;3.0000000000;0.0920000000;29.0000000000;53.0000000000;0.9967000000;3.3700000000;0.7000000000;10.3000000000;6;288
red;8.7000000000;0.5200000000;0.0900000000;2.5000000000;0.0910000000;20.0000000000;49.0000000000;0.9976000000;3.3400000000;0.8600000000;10.6000000000;7;289
red;11.6000000000;0.4200000000;0.5300000000;3.3000000000;0.1050000000;33.0000000000;98.0000000000;1.0010000000;3.2000000000;0.9500000000;9.2000000000;5;290
red;8.7000000000;0.5200000000;0.0900000000;2.5000000000;0.0910000000;20.0000000000;49.0000000000;0.9976000000;3.3400000000;0.8600000000;10.6000000000;7;291
red;11.0000000000;0.2000000000;0.4800000000;2.0000000000;0.3430000000;6.0000000000;18.0000000000;0.9979000000;3.3000000000;0.7100000000;10.5000000000;5;292
red;10.4000000000;0.5500000000;0.2300000000;2.7000000000;0.0910000000;18.0000000000;48.0000000000;0.9994000000;3.2200000000;0.6400000000;10.3000000000;6;293
red;6.9000000000;0.3600000000;0.2500000000;2.4000000000;0.0980000000;5.0000000000;16.0000000000;0.9964000000;3.4100000000;0.6000000000;10.1000000000;6;294
red;13.3000000000;0.3400000000;0.5200000000;3.2000000000;0.0940000000;17.0000000000;53.0000000000;1.0014000000;3.0500000000;0.8100000000;9.5000000000;6;295
red;10.8000000000;0.5000000000;0.4600000000;2.5000000000;0.0730000000;5.0000000000;27.0000000000;1.0001000000;3.0500000000;0.6400000000;9.5000000000;5;296
red;10.6000000000;0.8300000000;0.3700000000;2.6000000000;0.0860000000;26.0000000000;70.0000000000;0.9981000000;3.1600000000;0.5200000000;9.9000000000;5;297
red;7.1000000000;0.6300000000;0.0600000000;2.0000000000;0.0830000000;8.0000000000;29.0000000000;0.9985500000;3.6700000000;0.7300000000;9.6000000000;5;298
red;7.2000000000;0.6500000000;0.0200000000;2.3000000000;0.0940000000;5.0000000000;31.0000000000;0.9993000000;3.6700000000;0.8000000000;9.7000000000;5;299
red;6.9000000000;0.6700000000;0.0600000000;2.1000000000;0.0800000000;8.0000000000;33.0000000000;0.9984500000;3.6800000000;0.7100000000;9.6000000000;5;300
red;7.5000000000;0.5300000000;0.0600000000;2.6000000000;0.0860000000;20.0000000000;44.0000000000;0.9965000000;3.3800000000;0.5900000000;10.7000000000;6;301
red;11.1000000000;0.1800000000;0.4800000000;1.5000000000;0.0680000000;7.0000000000;15.0000000000;0.9973000000;3.2200000000;0.6400000000;10.1000000000;6;302
red;8.3000000000;0.7050000000;0.1200000000;2.6000000000;0.0920000000;12.0000000000;28.0000000000;0.9994000000;3.5100000000;0.7200000000;10.0000000000;5;303
red;7.4000000000;0.6700000000;0.1200000000;1.6000000000;0.1860000000;5.0000000000;21.0000000000;0.9960000000;3.3900000000;0.5400000000;9.5000000000;5;304
red;8.4000000000;0.6500000000;0.6000000000;2.1000000000;0.1120000000;12.0000000000;90.0000000000;0.9973000000;3.2000000000;0.5200000000;9.2000000000;5;305
red;10.3000000000;0.5300000000;0.4800000000;2.5000000000;0.0630000000;6.0000000000;25.0000000000;0.9998000000;3.1200000000;0.5900000000;9.3000000000;6;306
red;7.6000000000;0.6200000000;0.3200000000;2.2000000000;0.0820000000;7.0000000000;54.0000000000;0.9966000000;3.3600000000;0.5200000000;9.4000000000;5;307
red;10.3000000000;0.4100000000;0.4200000000;2.4000000000;0.2130000000;6.0000000000;14.0000000000;0.9994000000;3.1900000000;0.6200000000;9.5000000000;6;308
red;10.3000000000;0.4300000000;0.4400000000;2.4000000000;0.2140000000;5.0000000000;12.0000000000;0.9994000000;3.1900000000;0.6300000000;9.5000000000;6;309
red;7.4000000000;0.2900000000;0.3800000000;1.7000000000;0.0620000000;9.0000000000;30.0000000000;0.9968000000;3.4100000000;0.5300000000;9.5000000000;6;310
red;10.3000000000;0.5300000000;0.4800000000;2.5000000000;0.0630000000;6.0000000000;25.0000000000;0.9998000000;3.1200000000;0.5900000000;9.3000000000;6;311
red;7.9000000000;0.5300000000;0.2400000000;2.0000000000;0.0720000000;15.0000000000;105.0000000000;0.9960000000;3.2700000000;0.5400000000;9.4000000000;6;312
red;9.0000000000;0.4600000000;0.3100000000;2.8000000000;0.0930000000;19.0000000000;98.0000000000;0.9981500000;3.3200000000;0.6300000000;9.5000000000;6;313
red;8.6000000000;0.4700000000;0.3000000000;3.0000000000;0.0760000000;30.0000000000;135.0000000000;0.9976000000;3.3000000000;0.5300000000;9.4000000000;5;314
red;7.4000000000;0.3600000000;0.2900000000;2.6000000000;0.0870000000;26.0000000000;72.0000000000;0.9964500000;3.3900000000;0.6800000000;11.0000000000;5;315
red;7.1000000000;0.3500000000;0.2900000000;2.5000000000;0.0960000000;20.0000000000;53.0000000000;0.9962000000;3.4200000000;0.6500000000;11.0000000000;6;316
red;9.6000000000;0.5600000000;0.2300000000;3.4000000000;0.1020000000;37.0000000000;92.0000000000;0.9996000000;3.3000000000;0.6500000000;10.1000000000;5;317
red;9.6000000000;0.7700000000;0.1200000000;2.9000000000;0.0820000000;30.0000000000;74.0000000000;0.9986500000;3.3000000000;0.6400000000;10.4000000000;6;318
red;9.8000000000;0.6600000000;0.3900000000;3.2000000000;0.0830000000;21.0000000000;59.0000000000;0.9989000000;3.3700000000;0.7100000000;11.5000000000;7;319
red;9.6000000000;0.7700000000;0.1200000000;2.9000000000;0.0820000000;30.0000000000;74.0000000000;0.9986500000;3.3000000000;0.6400000000;10.4000000000;6;320
red;9.8000000000;0.6600000000;0.3900000000;3.2000000000;0.0830000000;21.0000000000;59.0000000000;0.9989000000;3.3700000000;0.7100000000;11.5000000000;7;321
red;9.3000000000;0.6100000000;0.2600000000;3.4000000000;0.0900000000;25.0000000000;87.0000000000;0.9997500000;3.2400000000;0.6200000000;9.7000000000;5;322
red;7.8000000000;0.6200000000;0.0500000000;2.3000000000;0.0790000000;6.0000000000;18.0000000000;0.9973500000;3.2900000000;0.6300000000;9.3000000000;5;323
red;10.3000000000;0.5900000000;0.4200000000;2.8000000000;0.0900000000;35.0000000000;73.0000000000;0.9990000000;3.2800000000;0.7000000000;9.5000000000;6;324
red;10.0000000000;0.4900000000;0.2000000000;11.0000000000;0.0710000000;13.0000000000;50.0000000000;1.0015000000;3.1600000000;0.6900000000;9.2000000000;6;325
red;10.0000000000;0.4900000000;0.2000000000;11.0000000000;0.0710000000;13.0000000000;50.0000000000;1.0015000000;3.1600000000;0.6900000000;9.2000000000;6;326
red;11.6000000000;0.5300000000;0.6600000000;3.6500000000;0.1210000000;6.0000000000;14.0000000000;0.9978000000;3.0500000000;0.7400000000;11.5000000000;7;327
red;10.3000000000;0.4400000000;0.5000000000;4.5000000000;0.1070000000;5.0000000000;13.0000000000;0.9980000000;3.2800000000;0.8300000000;11.5000000000;5;328
red;13.4000000000;0.2700000000;0.6200000000;2.6000000000;0.0820000000;6.0000000000;21.0000000000;1.0002000000;3.1600000000;0.6700000000;9.7000000000;6;329
red;10.7000000000;0.4600000000;0.3900000000;2.0000000000;0.0610000000;7.0000000000;15.0000000000;0.9981000000;3.1800000000;0.6200000000;9.5000000000;5;330
red;10.2000000000;0.3600000000;0.6400000000;2.9000000000;0.1220000000;10.0000000000;41.0000000000;0.9980000000;3.2300000000;0.6600000000;12.5000000000;6;331
red;10.2000000000;0.3600000000;0.6400000000;2.9000000000;0.1220000000;10.0000000000;41.0000000000;0.9980000000;3.2300000000;0.6600000000;12.5000000000;6;332
red;8.0000000000;0.5800000000;0.2800000000;3.2000000000;0.0660000000;21.0000000000;114.0000000000;0.9973000000;3.2200000000;0.5400000000;9.4000000000;6;333
