type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;quality;rnum
white;6.4000000000;0.2300000000;0.3500000000;10.3000000000;0.0420000000;54.0000000000;140.0000000000;0.9967000000;3.2300000000;0.4700000000;9.2000000000;5;18
white;5.9000000000;0.3200000000;0.2600000000;1.5000000000;0.0570000000;17.0000000000;141.0000000000;0.9917000000;3.2400000000;0.3600000000;10.7000000000;5;19
white;7.3000000000;0.3500000000;0.6700000000;8.3000000000;0.0530000000;10.0000000000;100.0000000000;0.9959000000;3.1900000000;0.5000000000;10.9000000000;5;20
white;5.4000000000;0.3750000000;0.4000000000;3.3000000000;0.0540000000;29.0000000000;147.0000000000;0.9948200000;3.4200000000;0.5200000000;9.1000000000;5;21
white;5.8000000000;0.3600000000;0.5000000000;1.0000000000;0.1270000000;63.0000000000;178.0000000000;0.9921200000;3.1000000000;0.4500000000;9.7000000000;5;22
white;6.4000000000;0.3100000000;0.3100000000;12.9000000000;0.0450000000;55.0000000000;161.0000000000;0.9954600000;3.0200000000;0.5900000000;10.2000000000;5;23
white;6.4000000000;0.3100000000;0.3100000000;12.9000000000;0.0450000000;55.0000000000;161.0000000000;0.9954600000;3.0200000000;0.5900000000;10.2000000000;5;24
white;6.4000000000;0.2800000000;0.4500000000;8.6000000000;0.0570000000;47.0000000000;223.0000000000;0.9965400000;3.1600000000;0.5100000000;9.1000000000;5;25
white;6.0000000000;0.3200000000;0.3000000000;7.3000000000;0.1740000000;46.0000000000;159.0000000000;0.9951900000;3.1800000000;0.4900000000;9.4000000000;5;26
white;5.9000000000;0.3200000000;0.1900000000;14.5000000000;0.0420000000;37.0000000000;115.0000000000;0.9968400000;3.1600000000;0.4300000000;10.3000000000;5;27
white;5.8000000000;0.3000000000;0.0900000000;6.3000000000;0.0420000000;36.0000000000;138.0000000000;0.9938200000;3.1500000000;0.4800000000;9.7000000000;5;28
white;5.6000000000;0.3000000000;0.1000000000;6.4000000000;0.0430000000;34.0000000000;142.0000000000;0.9938200000;3.1400000000;0.4800000000;9.8000000000;5;29
white;6.0000000000;0.1400000000;0.3700000000;1.2000000000;0.0320000000;63.0000000000;148.0000000000;0.9918500000;3.3200000000;0.4400000000;11.2000000000;5;30
white;6.0000000000;0.1400000000;0.3700000000;1.2000000000;0.0320000000;63.0000000000;148.0000000000;0.9918500000;3.3200000000;0.4400000000;11.2000000000;5;31
white;5.0000000000;0.2400000000;0.1900000000;5.0000000000;0.0430000000;17.0000000000;101.0000000000;0.9943800000;3.6700000000;0.5700000000;10.0000000000;5;32
white;6.0000000000;0.3200000000;0.4600000000;1.5000000000;0.0500000000;56.0000000000;189.0000000000;0.9930800000;3.2400000000;0.4900000000;9.6000000000;5;33
white;6.1000000000;0.3400000000;0.2400000000;18.3500000000;0.0500000000;33.0000000000;184.0000000000;0.9994300000;3.1200000000;0.6100000000;9.3000000000;5;34
white;6.0000000000;0.3600000000;0.3200000000;1.1000000000;0.0530000000;26.0000000000;173.0000000000;0.9941400000;3.3800000000;0.5400000000;8.8000000000;5;35
white;7.2000000000;0.2600000000;0.3200000000;10.4000000000;0.0620000000;23.0000000000;114.0000000000;0.9966000000;3.2300000000;0.4900000000;10.5000000000;5;36
white;6.8000000000;0.3000000000;0.3300000000;12.8000000000;0.0410000000;60.0000000000;168.0000000000;0.9965900000;3.1000000000;0.5600000000;9.8000000000;5;37
white;6.8000000000;0.3000000000;0.3300000000;12.8000000000;0.0410000000;60.0000000000;168.0000000000;0.9965900000;3.1000000000;0.5600000000;9.8000000000;5;38
white;4.7000000000;0.3350000000;0.1400000000;1.3000000000;0.0360000000;69.0000000000;168.0000000000;0.9921200000;3.4700000000;0.4600000000;10.5000000000;5;39
white;6.4000000000;0.3100000000;0.5300000000;8.8000000000;0.0570000000;36.0000000000;221.0000000000;0.9964200000;3.1700000000;0.4400000000;9.1000000000;5;40
white;5.9000000000;0.4400000000;0.3300000000;1.2000000000;0.0490000000;12.0000000000;117.0000000000;0.9913400000;3.4600000000;0.4400000000;11.5000000000;5;41
white;4.9000000000;0.3350000000;0.1400000000;1.3000000000;0.0360000000;69.0000000000;168.0000000000;0.9921200000;3.4700000000;0.4600000000;10.4666666700;5;42
white;4.9000000000;0.3350000000;0.1400000000;1.3000000000;0.0360000000;69.0000000000;168.0000000000;0.9921200000;3.4700000000;0.4600000000;10.4666666700;5;43
white;6.6000000000;0.2700000000;0.3200000000;1.3000000000;0.0440000000;18.0000000000;93.0000000000;0.9904400000;3.1100000000;0.5600000000;12.2500000000;5;44
white;6.8000000000;0.3200000000;0.4300000000;1.6000000000;0.0500000000;4.0000000000;65.0000000000;0.9934600000;3.2700000000;0.4700000000;10.7000000000;5;45
white;7.9000000000;0.3000000000;0.6000000000;1.8500000000;0.0480000000;13.0000000000;106.0000000000;0.9933100000;3.2400000000;0.4900000000;11.8500000000;5;46
white;7.3000000000;0.2800000000;0.3700000000;1.2000000000;0.0390000000;26.0000000000;99.0000000000;0.9919800000;3.0100000000;0.6200000000;10.8000000000;5;47
white;5.9000000000;0.4200000000;0.3600000000;2.4000000000;0.0340000000;19.0000000000;77.0000000000;0.9918400000;3.2500000000;0.4800000000;10.9000000000;5;48
white;5.8000000000;0.3400000000;0.2100000000;7.2000000000;0.0410000000;48.0000000000;146.0000000000;0.9944100000;3.1600000000;0.4900000000;9.8000000000;5;49
white;5.8000000000;0.2700000000;0.2000000000;7.3000000000;0.0400000000;42.0000000000;145.0000000000;0.9944200000;3.1500000000;0.4800000000;9.8000000000;5;50
white;7.1000000000;0.3300000000;0.1800000000;6.3000000000;0.0940000000;27.0000000000;166.0000000000;0.9947400000;2.9000000000;0.4900000000;9.5000000000;5;51
white;6.4000000000;0.6200000000;0.1200000000;4.7000000000;0.0600000000;33.0000000000;196.0000000000;0.9955600000;3.2200000000;0.4800000000;8.9000000000;5;52
white;8.3000000000;0.4900000000;0.2300000000;6.6500000000;0.0340000000;6.0000000000;158.0000000000;0.9934400000;3.0500000000;0.4800000000;11.2000000000;5;53
white;6.4000000000;0.3000000000;0.3300000000;5.2000000000;0.0500000000;30.0000000000;137.0000000000;0.9930400000;3.2600000000;0.5800000000;11.1000000000;5;54
white;5.9000000000;0.3000000000;0.2900000000;1.1000000000;0.0360000000;23.0000000000;56.0000000000;0.9904000000;3.1900000000;0.3800000000;11.3000000000;5;55
white;6.9000000000;0.2900000000;0.3200000000;5.8000000000;0.0400000000;16.0000000000;112.0000000000;0.9930000000;3.0400000000;0.5800000000;11.2000000000;5;56
white;6.5000000000;0.5100000000;0.2500000000;1.7000000000;0.0480000000;39.0000000000;177.0000000000;0.9921200000;3.2800000000;0.5700000000;10.5666666700;5;57
white;6.5000000000;0.5100000000;0.2500000000;1.7000000000;0.0480000000;39.0000000000;177.0000000000;0.9921200000;3.2800000000;0.5700000000;10.6000000000;5;58
white;6.7000000000;0.6100000000;0.2100000000;1.6500000000;0.1170000000;40.0000000000;240.0000000000;0.9938000000;3.1100000000;0.5700000000;9.3000000000;5;59
white;5.7000000000;0.6950000000;0.0600000000;6.8000000000;0.0420000000;9.0000000000;84.0000000000;0.9943200000;3.4400000000;0.4400000000;10.2000000000;5;60
white;5.6000000000;0.6950000000;0.0600000000;6.8000000000;0.0420000000;9.0000000000;84.0000000000;0.9943200000;3.4400000000;0.4400000000;10.2000000000;5;61
white;6.1000000000;0.3800000000;0.4700000000;1.4000000000;0.0510000000;59.0000000000;210.0000000000;0.9930900000;3.2400000000;0.5000000000;9.6000000000;5;62
white;8.0000000000;0.2300000000;0.4100000000;1.1000000000;0.0480000000;35.0000000000;150.0000000000;0.9916800000;3.0900000000;0.4700000000;11.2000000000;5;63
white;5.1000000000;0.3050000000;0.1300000000;1.7500000000;0.0360000000;17.0000000000;73.0000000000;0.9900000000;3.4000000000;0.5100000000;12.3333333300;5;64
white;6.7000000000;0.2300000000;0.1700000000;1.3000000000;0.0610000000;14.0000000000;100.0000000000;0.9925000000;3.0700000000;0.5500000000;9.5000000000;5;65
white;7.3000000000;0.3000000000;0.2500000000;2.5000000000;0.0450000000;32.0000000000;122.0000000000;0.9932900000;3.1800000000;0.5400000000;10.3000000000;5;66
white;6.5000000000;0.3200000000;0.2300000000;8.5000000000;0.0510000000;20.0000000000;138.0000000000;0.9943000000;3.0300000000;0.4200000000;10.7000000000;5;67
white;6.4000000000;0.2800000000;0.2300000000;6.0000000000;0.0510000000;50.0000000000;162.0000000000;0.9940000000;3.1500000000;0.5200000000;10.2000000000;5;68
white;6.7000000000;0.1800000000;0.2500000000;14.3000000000;0.0480000000;79.0000000000;149.0000000000;0.9975000000;3.1200000000;0.3700000000;9.7000000000;5;69
white;6.1000000000;0.4000000000;0.1800000000;9.0000000000;0.0510000000;28.5000000000;259.0000000000;0.9964000000;3.1900000000;0.5000000000;8.8000000000;5;70
white;6.1000000000;0.2500000000;0.1800000000;10.5000000000;0.0490000000;41.0000000000;124.0000000000;0.9963000000;3.1400000000;0.3500000000;10.5000000000;5;71
white;5.8000000000;0.3100000000;0.3100000000;7.5000000000;0.0520000000;55.0000000000;230.0000000000;0.9949000000;3.1900000000;0.4600000000;9.8000000000;5;72
white;6.3000000000;0.3600000000;0.2000000000;2.0000000000;0.0480000000;48.0000000000;191.0000000000;0.9929000000;3.1700000000;0.5100000000;9.6000000000;5;73
white;8.3000000000;0.1800000000;0.3700000000;1.2000000000;0.0490000000;6.0000000000;94.0000000000;0.9937000000;3.1800000000;0.5200000000;10.1000000000;5;74
white;6.9000000000;0.2800000000;0.3700000000;9.1000000000;0.0370000000;16.0000000000;76.0000000000;0.9948000000;3.0500000000;0.5400000000;11.1000000000;5;75
white;6.9000000000;0.2800000000;0.3700000000;9.1000000000;0.0370000000;16.0000000000;76.0000000000;0.9948000000;3.0500000000;0.5400000000;11.1000000000;5;76
white;6.4000000000;0.4600000000;0.2200000000;14.7000000000;0.0470000000;51.0000000000;183.0000000000;0.9982750000;3.3900000000;0.6000000000;10.5000000000;5;77
white;6.9000000000;0.2800000000;0.3700000000;9.1000000000;0.0370000000;16.0000000000;76.0000000000;0.9948000000;3.0500000000;0.5400000000;11.1000000000;5;78
white;6.8000000000;0.4500000000;0.3000000000;11.8000000000;0.0940000000;23.0000000000;97.0000000000;0.9970000000;3.0900000000;0.4400000000;9.6000000000;5;79
white;6.1000000000;0.2000000000;0.4000000000;1.9000000000;0.0280000000;32.0000000000;138.0000000000;0.9914000000;3.2600000000;0.7200000000;11.7000000000;5;80
white;5.8000000000;0.2800000000;0.6600000000;9.1000000000;0.0390000000;26.0000000000;159.0000000000;0.9965000000;3.6600000000;0.5500000000;10.8000000000;5;81
white;8.6000000000;0.3600000000;0.2600000000;11.1000000000;0.0300000000;43.5000000000;171.0000000000;0.9948000000;3.0300000000;0.4900000000;12.0000000000;5;82
white;5.8000000000;0.2800000000;0.6600000000;9.1000000000;0.0390000000;26.0000000000;159.0000000000;0.9965000000;3.6600000000;0.5500000000;10.8000000000;5;83
white;8.3000000000;0.1400000000;0.3600000000;8.8000000000;0.0260000000;13.0000000000;60.0000000000;0.9956000000;3.1300000000;0.3500000000;11.0500000000;5;84
white;5.8000000000;0.5550000000;0.2600000000;4.5000000000;0.0530000000;17.0000000000;126.0000000000;0.9943000000;3.2400000000;0.4600000000;9.1000000000;5;85
white;6.4000000000;0.3200000000;0.2600000000;7.9000000000;0.0500000000;53.0000000000;180.0000000000;0.9951400000;3.1400000000;0.5000000000;9.6000000000;5;86
white;6.4000000000;0.3200000000;0.2600000000;7.9000000000;0.0500000000;53.0000000000;180.0000000000;0.9951400000;3.1400000000;0.5000000000;9.6000000000;5;87
white;6.0000000000;0.5550000000;0.2600000000;4.5000000000;0.0530000000;17.0000000000;126.0000000000;0.9943000000;3.2400000000;0.4600000000;9.1000000000;5;88
white;5.9000000000;0.2200000000;0.4500000000;22.6000000000;0.1200000000;55.0000000000;122.0000000000;0.9963600000;3.1000000000;0.3500000000;12.8000000000;5;89
white;6.4000000000;0.3200000000;0.2600000000;7.9000000000;0.0500000000;53.0000000000;180.0000000000;0.9951400000;3.1400000000;0.5000000000;9.6000000000;5;90
white;6.3000000000;0.2900000000;0.3000000000;8.1000000000;0.2120000000;60.0000000000;150.0000000000;0.9958000000;3.1000000000;0.4000000000;9.3000000000;5;91
white;6.8000000000;0.2000000000;0.2500000000;6.2000000000;0.0520000000;22.0000000000;106.0000000000;0.9935000000;3.0900000000;0.5400000000;10.8000000000;5;92
white;6.6000000000;0.2600000000;0.5600000000;15.4000000000;0.0530000000;32.0000000000;141.0000000000;0.9981000000;3.1100000000;0.4900000000;9.3000000000;5;93
white;6.6000000000;0.2600000000;0.5600000000;15.4000000000;0.0530000000;32.0000000000;141.0000000000;0.9981000000;3.1100000000;0.4900000000;9.3000000000;5;94
white;6.2000000000;0.3200000000;0.2400000000;4.1000000000;0.0510000000;34.0000000000;149.0000000000;0.9930600000;3.3600000000;0.5200000000;11.0000000000;5;95
white;6.3000000000;0.2500000000;0.2700000000;6.6000000000;0.0540000000;40.0000000000;158.0000000000;0.9937800000;3.2000000000;0.4800000000;10.3000000000;5;96
white;5.9000000000;0.2200000000;0.1800000000;6.4000000000;0.0410000000;28.0000000000;120.0000000000;0.9940300000;3.2700000000;0.5000000000;9.9000000000;5;97
white;7.0000000000;0.2800000000;0.2800000000;1.4000000000;0.0390000000;12.0000000000;83.0000000000;0.9917300000;3.1800000000;0.6500000000;11.1000000000;5;98
white;7.1000000000;0.3600000000;0.2000000000;1.6000000000;0.2710000000;24.0000000000;140.0000000000;0.9935600000;3.1100000000;0.6300000000;9.8000000000;5;99
white;6.3000000000;0.3050000000;0.2200000000;16.0000000000;0.0610000000;26.0000000000;141.0000000000;0.9982400000;3.0800000000;0.5000000000;9.1000000000;5;100
white;5.7000000000;0.2400000000;0.4700000000;6.3000000000;0.0690000000;35.0000000000;182.0000000000;0.9939100000;3.1100000000;0.4600000000;9.7500000000;5;101
white;6.3000000000;0.3200000000;0.2600000000;12.3000000000;0.0440000000;24.0000000000;205.0000000000;0.9961100000;3.1100000000;0.5800000000;9.9000000000;5;102
white;8.1000000000;0.3600000000;0.5900000000;13.6000000000;0.0510000000;60.0000000000;134.0000000000;0.9988600000;2.9600000000;0.3900000000;8.7000000000;5;103
white;6.9000000000;0.5600000000;0.2600000000;10.9000000000;0.0600000000;55.0000000000;193.0000000000;0.9969000000;3.2100000000;0.4400000000;9.4000000000;5;104
white;6.1000000000;0.2100000000;0.1900000000;1.4000000000;0.0460000000;51.0000000000;131.0000000000;0.9918400000;3.2200000000;0.3900000000;10.5000000000;5;105
white;7.2000000000;0.4700000000;0.1600000000;5.9000000000;0.0480000000;14.0000000000;125.0000000000;0.9942800000;3.0900000000;0.4900000000;9.8000000000;5;106
white;6.7000000000;0.3400000000;0.3100000000;16.4000000000;0.0510000000;20.0000000000;146.0000000000;0.9983400000;3.0600000000;0.5400000000;9.1000000000;5;107
white;6.7000000000;0.3400000000;0.3100000000;16.4000000000;0.0510000000;20.0000000000;146.0000000000;0.9983400000;3.0600000000;0.5400000000;9.1000000000;5;108
white;7.2000000000;0.4700000000;0.1600000000;5.9000000000;0.0480000000;14.0000000000;125.0000000000;0.9942800000;3.0900000000;0.4900000000;9.8000000000;5;109
white;6.3000000000;0.3000000000;0.1900000000;7.7000000000;0.0490000000;47.0000000000;184.0000000000;0.9951400000;3.2200000000;0.4800000000;9.5000000000;5;110
white;6.3000000000;0.3900000000;0.2200000000;2.8000000000;0.0480000000;53.0000000000;173.0000000000;0.9930400000;3.2400000000;0.4500000000;9.8000000000;5;111
white;6.0000000000;0.2800000000;0.2900000000;19.3000000000;0.0510000000;36.0000000000;174.0000000000;0.9991100000;3.1400000000;0.5000000000;9.0000000000;5;112
white;6.0000000000;0.2800000000;0.2900000000;19.3000000000;0.0510000000;36.0000000000;174.0000000000;0.9991100000;3.1400000000;0.5000000000;9.0000000000;5;113
white;6.0000000000;0.2800000000;0.2900000000;19.3000000000;0.0510000000;36.0000000000;174.0000000000;0.9991100000;3.1400000000;0.5000000000;9.0000000000;5;114
white;6.2000000000;0.2500000000;0.4400000000;15.8000000000;0.0570000000;39.0000000000;167.0000000000;0.9980400000;3.1400000000;0.5100000000;9.2000000000;5;115
white;7.3000000000;0.2200000000;0.3700000000;15.5000000000;0.0480000000;70.0000000000;203.0000000000;0.9989900000;3.2500000000;0.7700000000;9.4000000000;5;116
white;6.2000000000;0.2500000000;0.4400000000;15.8000000000;0.0570000000;39.0000000000;167.0000000000;0.9980400000;3.1400000000;0.5100000000;9.2000000000;5;117
white;5.2000000000;0.2200000000;0.4600000000;6.2000000000;0.0660000000;41.0000000000;187.0000000000;0.9936200000;3.1900000000;0.4200000000;9.7333333330;5;118
white;5.9000000000;0.2900000000;0.1600000000;7.9000000000;0.0440000000;48.0000000000;197.0000000000;0.9951200000;3.2100000000;0.3600000000;9.4000000000;5;119
white;5.9000000000;0.2900000000;0.1600000000;7.9000000000;0.0440000000;48.0000000000;197.0000000000;0.9951200000;3.2100000000;0.3600000000;9.4000000000;5;120
white;5.7000000000;0.2900000000;0.1600000000;7.9000000000;0.0440000000;48.0000000000;197.0000000000;0.9951200000;3.2100000000;0.3600000000;9.4000000000;5;121
white;5.7000000000;0.2400000000;0.4700000000;6.3000000000;0.0690000000;35.0000000000;182.0000000000;0.9939100000;3.1100000000;0.4600000000;9.7333333330;5;122
white;6.5000000000;0.3150000000;0.2000000000;6.6000000000;0.0410000000;9.0000000000;126.0000000000;0.9949400000;2.9400000000;0.5100000000;8.8000000000;5;123
white;6.1000000000;0.3400000000;0.2100000000;5.0000000000;0.0420000000;17.0000000000;133.0000000000;0.9937300000;3.0200000000;0.5300000000;9.4000000000;5;124
white;6.4000000000;0.2600000000;0.2100000000;8.2000000000;0.0500000000;51.0000000000;182.0000000000;0.9954200000;3.2300000000;0.4800000000;9.5000000000;5;125
white;6.4000000000;0.2600000000;0.2100000000;8.2000000000;0.0500000000;51.0000000000;182.0000000000;0.9954200000;3.2300000000;0.4800000000;9.5000000000;5;126
white;6.6000000000;0.2400000000;0.2200000000;12.3000000000;0.0510000000;35.0000000000;146.0000000000;0.9967600000;3.1000000000;0.6700000000;9.4000000000;5;127
white;7.4000000000;0.2700000000;0.2600000000;11.8000000000;0.0530000000;55.0000000000;173.0000000000;0.9969900000;3.1100000000;0.6000000000;9.8000000000;5;128
white;7.4000000000;0.2700000000;0.2600000000;11.8000000000;0.0530000000;55.0000000000;173.0000000000;0.9969900000;3.1100000000;0.6000000000;9.8000000000;5;129
white;7.4000000000;0.2700000000;0.2600000000;11.8000000000;0.0530000000;55.0000000000;173.0000000000;0.9969900000;3.1100000000;0.6000000000;9.8000000000;5;130
white;6.6000000000;0.2400000000;0.2200000000;12.3000000000;0.0510000000;35.0000000000;146.0000000000;0.9967600000;3.1000000000;0.6700000000;9.4000000000;5;131
white;7.4000000000;0.2700000000;0.2600000000;11.8000000000;0.0530000000;55.0000000000;173.0000000000;0.9969900000;3.1100000000;0.6000000000;9.8000000000;5;132
white;7.2000000000;0.3400000000;0.2800000000;10.4000000000;0.1080000000;43.0000000000;187.0000000000;0.9973800000;2.9600000000;0.5700000000;9.4000000000;5;133
white;7.3000000000;0.2800000000;0.3500000000;1.6000000000;0.0540000000;31.0000000000;148.0000000000;0.9917800000;3.1800000000;0.4700000000;10.7000000000;5;134
white;6.2000000000;0.2900000000;0.2900000000;5.6000000000;0.0460000000;35.0000000000;178.0000000000;0.9931300000;3.2500000000;0.5100000000;10.5333333300;5;135
white;6.5000000000;0.2300000000;0.2000000000;7.5000000000;0.0500000000;44.0000000000;179.0000000000;0.9950400000;3.1800000000;0.4800000000;9.5333333330;5;136
white;7.3000000000;0.2800000000;0.3500000000;1.6000000000;0.0540000000;31.0000000000;148.0000000000;0.9917800000;3.1800000000;0.4700000000;10.7000000000;5;137
white;7.1000000000;0.3100000000;0.2500000000;11.2000000000;0.0480000000;32.0000000000;136.0000000000;0.9966300000;3.1400000000;0.4000000000;9.5000000000;5;138
white;6.3000000000;0.1900000000;0.3300000000;10.1000000000;0.0630000000;63.0000000000;133.0000000000;0.9956100000;2.8600000000;0.4100000000;9.1000000000;5;139
white;7.1000000000;0.3100000000;0.2500000000;11.2000000000;0.0480000000;32.0000000000;136.0000000000;0.9966300000;3.1400000000;0.4000000000;9.5000000000;5;140
white;6.5000000000;0.2200000000;0.1900000000;4.5000000000;0.0960000000;16.0000000000;115.0000000000;0.9937000000;3.0200000000;0.4400000000;9.6000000000;5;141
white;7.0000000000;0.2300000000;0.2800000000;2.7000000000;0.0530000000;16.0000000000;92.0000000000;0.9937200000;3.1800000000;0.5600000000;9.3000000000;5;142
white;6.4000000000;0.3500000000;0.2100000000;2.1000000000;0.0510000000;46.0000000000;171.0000000000;0.9932000000;3.1600000000;0.5000000000;9.5000000000;5;143
white;6.1000000000;0.3400000000;0.2100000000;5.0000000000;0.0420000000;17.0000000000;133.0000000000;0.9937300000;3.0200000000;0.5300000000;9.4000000000;5;144
white;7.2000000000;0.2200000000;0.3500000000;5.5000000000;0.0540000000;37.0000000000;183.0000000000;0.9947400000;3.0800000000;0.5000000000;10.3000000000;5;145
white;6.9000000000;0.4200000000;0.2000000000;15.4000000000;0.0430000000;57.0000000000;201.0000000000;0.9984800000;3.0800000000;0.5400000000;9.4000000000;5;146
white;7.1000000000;0.4600000000;0.2300000000;13.7000000000;0.0450000000;44.0000000000;192.0000000000;0.9981000000;3.1100000000;0.5300000000;9.4000000000;5;147
white;5.7000000000;0.2600000000;0.2400000000;17.8000000000;0.0590000000;23.0000000000;124.0000000000;0.9977300000;3.3000000000;0.5000000000;10.1000000000;5;148
white;5.7000000000;0.2600000000;0.2400000000;17.8000000000;0.0590000000;23.0000000000;124.0000000000;0.9977300000;3.3000000000;0.5000000000;10.1000000000;5;149
white;6.7000000000;0.2300000000;0.3900000000;2.5000000000;0.1720000000;63.0000000000;158.0000000000;0.9937000000;3.1100000000;0.3600000000;9.4000000000;6;1
white;6.7000000000;0.2400000000;0.3900000000;2.9000000000;0.1730000000;63.0000000000;157.0000000000;0.9937000000;3.1000000000;0.3400000000;9.4000000000;6;2
white;7.0000000000;0.3100000000;0.2600000000;7.4000000000;0.0690000000;28.0000000000;160.0000000000;0.9954000000;3.1300000000;0.4600000000;9.8000000000;6;3
white;6.6000000000;0.2400000000;0.2700000000;1.4000000000;0.0570000000;33.0000000000;152.0000000000;0.9934000000;3.2200000000;0.5600000000;9.5000000000;6;4
white;6.7000000000;0.2300000000;0.2600000000;1.4000000000;0.0600000000;33.0000000000;154.0000000000;0.9934000000;3.2400000000;0.5600000000;9.5000000000;6;5
white;6.6000000000;0.2700000000;0.4100000000;1.3000000000;0.0520000000;16.0000000000;142.0000000000;0.9951000000;3.4200000000;0.4700000000;10.0000000000;6;6
white;7.0000000000;0.2500000000;0.3200000000;9.0000000000;0.0460000000;56.0000000000;245.0000000000;0.9955000000;3.2500000000;0.5000000000;10.4000000000;6;7
white;6.9000000000;0.2400000000;0.3500000000;1.0000000000;0.0520000000;35.0000000000;146.0000000000;0.9930000000;3.4500000000;0.4400000000;10.0000000000;6;8
white;7.0000000000;0.2800000000;0.3900000000;8.7000000000;0.0510000000;32.0000000000;141.0000000000;0.9961000000;3.3800000000;0.5300000000;10.5000000000;6;9
white;7.4000000000;0.2700000000;0.4800000000;1.1000000000;0.0470000000;17.0000000000;132.0000000000;0.9914000000;3.1900000000;0.4900000000;11.6000000000;6;10
white;6.3000000000;0.4800000000;0.0400000000;1.1000000000;0.0460000000;30.0000000000;99.0000000000;0.9928000000;3.2400000000;0.3600000000;9.6000000000;6;11
white;7.4000000000;0.3400000000;0.4200000000;1.1000000000;0.0330000000;17.0000000000;171.0000000000;0.9917000000;3.1200000000;0.5300000000;11.3000000000;6;12
white;7.0000000000;0.2700000000;0.3600000000;20.7000000000;0.0450000000;45.0000000000;170.0000000000;1.0010000000;3.0000000000;0.4500000000;8.8000000000;6;13
white;6.3000000000;0.3000000000;0.3400000000;1.6000000000;0.0490000000;14.0000000000;132.0000000000;0.9940000000;3.3000000000;0.4900000000;9.5000000000;6;14
white;8.1000000000;0.2800000000;0.4000000000;6.9000000000;0.0500000000;30.0000000000;97.0000000000;0.9951000000;3.2600000000;0.4400000000;10.1000000000;6;15
white;7.2000000000;0.2300000000;0.3200000000;8.5000000000;0.0580000000;47.0000000000;186.0000000000;0.9956000000;3.1900000000;0.4000000000;9.9000000000;6;16
white;7.2000000000;0.2300000000;0.3200000000;8.5000000000;0.0580000000;47.0000000000;186.0000000000;0.9956000000;3.1900000000;0.4000000000;9.9000000000;6;17
white;8.1000000000;0.2800000000;0.4000000000;6.9000000000;0.0500000000;30.0000000000;97.0000000000;0.9951000000;3.2600000000;0.4400000000;10.1000000000;6;18
white;6.2000000000;0.3200000000;0.1600000000;7.0000000000;0.0450000000;30.0000000000;136.0000000000;0.9949000000;3.1800000000;0.4700000000;9.6000000000;6;19
white;7.0000000000;0.2700000000;0.3600000000;20.7000000000;0.0450000000;45.0000000000;170.0000000000;1.0010000000;3.0000000000;0.4500000000;8.8000000000;6;20
white;6.3000000000;0.3000000000;0.3400000000;1.6000000000;0.0490000000;14.0000000000;132.0000000000;0.9940000000;3.3000000000;0.4900000000;9.5000000000;6;21
white;8.1000000000;0.2200000000;0.4300000000;1.5000000000;0.0440000000;28.0000000000;129.0000000000;0.9938000000;3.2200000000;0.4500000000;11.0000000000;6;22
white;8.6000000000;0.2300000000;0.4600000000;1.0000000000;0.0540000000;9.0000000000;72.0000000000;0.9941000000;2.9500000000;0.4900000000;9.1000000000;6;23
white;6.2000000000;0.2700000000;0.4300000000;7.8000000000;0.0560000000;48.0000000000;244.0000000000;0.9956000000;3.1000000000;0.5100000000;9.0000000000;6;24
white;6.6000000000;0.3800000000;0.1500000000;4.6000000000;0.0440000000;25.0000000000;78.0000000000;0.9931000000;3.1100000000;0.3800000000;10.2000000000;6;25
white;7.2000000000;0.2400000000;0.2700000000;1.4000000000;0.0380000000;31.0000000000;122.0000000000;0.9927000000;3.1500000000;0.4600000000;10.3000000000;6;26
white;7.2000000000;0.1900000000;0.3100000000;1.6000000000;0.0620000000;31.0000000000;173.0000000000;0.9917000000;3.3500000000;0.4400000000;11.7000000000;6;27
white;7.0000000000;0.3300000000;0.3200000000;1.2000000000;0.0530000000;38.0000000000;138.0000000000;0.9906000000;3.1300000000;0.2800000000;11.2000000000;6;28
white;7.0000000000;0.3100000000;0.2600000000;7.4000000000;0.0690000000;28.0000000000;160.0000000000;0.9954000000;3.1300000000;0.4600000000;9.8000000000;6;29
white;8.5000000000;0.2400000000;0.3900000000;10.4000000000;0.0440000000;20.0000000000;142.0000000000;0.9974000000;3.2000000000;0.5300000000;10.0000000000;6;30
white;8.3000000000;0.1400000000;0.3400000000;1.1000000000;0.0420000000;7.0000000000;47.0000000000;0.9934000000;3.4700000000;0.4000000000;10.2000000000;6;31
white;7.4000000000;0.2500000000;0.3600000000;2.0500000000;0.0500000000;31.0000000000;100.0000000000;0.9920000000;3.1900000000;0.4400000000;10.8000000000;6;32
white;6.4000000000;0.1800000000;0.3500000000;1.0000000000;0.0450000000;39.0000000000;108.0000000000;0.9911000000;3.3100000000;0.3500000000;10.9000000000;6;33
white;6.9000000000;0.2500000000;0.3500000000;1.3000000000;0.0390000000;29.0000000000;191.0000000000;0.9908000000;3.1300000000;0.5200000000;11.0000000000;6;34
white;7.2000000000;0.2100000000;0.3400000000;11.9000000000;0.0430000000;37.0000000000;213.0000000000;0.9962000000;3.0900000000;0.5000000000;9.6000000000;6;35
